taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
8363061	Thymus baeticus Boiss. ex Lacaita	8363061	Thymus baeticus Boiss. ex Lacaita	111	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Thymus	2926960	Thymus baeticus	8363061	LC
3020791	Prunus avium (L.) L.	3020791	Prunus avium (L.) L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus avium	3020791	LC
3893120	Teucrium similatum T.Navarro & Rosua	3893120	Teucrium similatum T.Navarro & Rosua	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Teucrium	2926895	Teucrium similatum	3893120	NE
3066601	Euphorbia flavicoma DC.	3066601	Euphorbia flavicoma DC.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237	Euphorbia flavicoma	3066601	NE
8148659	Crataegus monogyna subsp. brevispina (Kunze) Franco	9220780	Crataegus monogyna Jacq.	204	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Crataegus	3013395	Crataegus monogyna	9220780	
8098461	Rosa micrantha Boreau	8098461	Rosa micrantha Boreau	30	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rosa	8395064	Rosa micrantha	8098461	NE
7325877	Fraxinus angustifolia Vahl	7325877	Fraxinus angustifolia Vahl	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Fraxinus	3172323	Fraxinus angustifolia	7325877	LC
7769809	Alyssum serpyllifolium L. ex B.D.Jacks.	7769809	Alyssum serpyllifolium L. ex B.D.Jacks.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Alyssum	3044728	Alyssum serpyllifolium	7769809	NE
5355395	Spartium junceum L.	5355395	Spartium junceum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Spartium	8109416	Spartium junceum	5355395	NE
8428417	Berberis hispanica Boiss. & Reut.	8428417	Berberis hispanica Boiss. & Reut.	218	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Berberidaceae	6673	Berberis	3033893	Berberis hispanica	8428417	NE
3614373	Paeonia broteri Boiss. & Reut.	3614373	Paeonia broteri Boiss. & Reut.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Paeoniaceae	6711	Paeonia	3083483	Paeonia broteri	3614373	NE
8013467	Acer opalus subsp. granatense (Boiss.) Font Quer & Rothm.	7263116	Acer granatense subsp. granatense	21	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer granatense	7263115	
5612066	Cytisus galianoi Talavera & P.E.Gibbs	5354626	Cytisus balansae (Boiss.) Ball	58	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Cytisus	8089532	Cytisus balansae	5354626	NE
7813762	Koeleria vallesiana Asch. & Graebn.	7813762	Koeleria vallesiana Asch. & Graebn.	254	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Koeleria	2705912	Koeleria vallesiana	7813762	NE
3890861	Lavandula stoechas subsp. caesia Borja & Rivas Goday	7307711	Lavandula stoechas subsp. stoechas	18	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Lavandula	2927302	Lavandula stoechas	2927303	
3112552	Staehelina dubia L.	3112552	Staehelina dubia L.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Staehelina	3112542	Staehelina dubia	3112552	NE
2927069	Marrubium vulgare L.	2927069	Marrubium vulgare L.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Marrubium	2927068	Marrubium vulgare	2927069	NE
2977261	Ononis aragonensis Asso	2977261	Ononis aragonensis Asso	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Ononis	2977094	Ononis aragonensis	2977261	NE
2927177	Mentha longifolia (L.) Huds.	2927177	Mentha longifolia (L.) Huds.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Mentha	2927173	Mentha longifolia	2927177	LC
3140490	Lactuca serriola L.	3140490	Lactuca serriola L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lactuca	3140231	Lactuca serriola	3140490	NE
2926634	Rosmarinus officinalis L.	3889108	Salvia rosmarinus Schleid.	51	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Salvia	2926981	Salvia rosmarinus	3889108	NE
5285604	Pinus halepensis Mill.	5285604	Pinus halepensis Mill.	55	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pinus	2684241	Pinus halepensis	5285604	LC
3020780	Prunus ramburii Boiss.	3020780	Prunus ramburii Boiss.	141	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus ramburii	3020780	VU
3120019	Achillea odorata Pall.	7222194	Achillea nobilis subsp. nobilis	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Achillea	3119995	Achillea nobilis	3120024	NE
5668064	Armeria villosa subsp. bernisii Nieto Fel.	5668064	Armeria villosa subsp. bernisii Nieto Fel.	15	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Plumbaginaceae	2419	Armeria	3082288	Armeria villosa	7136612	
5384805	Silene latifolia Poir.	5384805	Silene latifolia Poir.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene latifolia	5384805	NE
2683969	Cupressus arizonica Greene	2683969	Cupressus arizonica Greene	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Cupressus	10225588	Cupressus arizonica	2683969	LC
7306663	Thymus serpylloides subsp. serpylloides	7306663	Thymus serpylloides subsp. serpylloides	33	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Thymus	2926960	Thymus serpylloides	7306662	
5347721	Genista cinerea subsp. speciosa Rivas Mart. et al.	7225001	Genista cinerea subsp. cinerea	42	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Genista	2940025	Genista cinerea	5347718	
2701798	Juncus tingitanus Maire & Weiller	2701798	Juncus tingitanus Maire & Weiller	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus tingitanus	2701798	EN
7308670	Teucrium capitatum L.	7308670	Teucrium capitatum L.	57	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Teucrium	2926895	Teucrium capitatum	7308670	NE
3022789	Prunus mahaleb L.	3022789	Prunus mahaleb L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus mahaleb	3022789	LC
2959219	Echinospartum boissieri (Spach) Rothm.	2959219	Echinospartum boissieri (Spach) Rothm.	69	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Echinospartum	2959218	Echinospartum boissieri	2959219	LC
2915229	Galium fruticescens Cav.	2915230	Galium lucidum subsp. fruticescens (Cav.) O.Bolòs & Vigo	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Galium	2913027	Galium lucidum	2913863	NE
3034740	Daucus L.	3034740	Daucus L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Daucus	3034740			NE
3128734	Centaurea pulvinata (Blanca) Blanca	3128734	Centaurea pulvinata (Blanca) Blanca	37	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Centaurea	3127469	Centaurea pulvinata	3128734	VU
6301188	Santolina rosmarinifolia subsp. canescens (Lag.) Nyman	3125946	Santolina canescens Lag.	8	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Santolina	3125925	Santolina canescens	3125946	
7461405	Euphorbia nicaeensis Sebast. & Maur.	7461405	Euphorbia nicaeensis Sebast. & Maur.	19	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	3063749	Euphorbia nicaeensis	7461405	NE
2706465	Agrostis canina L.	2706465	Agrostis canina L.	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Agrostis	2706434	Agrostis canina	2706465	LC
4121435	Arrhenatherum album (Vahl) Clayton	4121435	Arrhenatherum album (Vahl) Clayton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Arrhenatherum	2704504	Arrhenatherum album	4121435	NE
9151957	Medicago sativa L.	9151957	Medicago sativa L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago sativa	9151957	LC
6375040	Helleborus foetidus L.	6375040	Helleborus foetidus L.	58	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Helleborus	2741682	Helleborus foetidus	6375040	NE
9201957	Chondrilla juncea Ledeb., 1833	5403804	Chondrilla brevirostris Fisch. & C.A.Mey.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Chondrilla	3144317	Chondrilla brevirostris	5403804	NE
3596501	Cistus laurifolius L.	3596501	Cistus laurifolius L.	25	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Cistaceae	6635	Cistus	2874026	Cistus laurifolius	3596501	NE
7905886	Thymus mastichina Sm., 1809	7905886	Thymus mastichina Sm., 1809	135	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Thymus	2926960	Thymus mastichina	7905886	NE
7946696	Odontites longiflora (Vahl) Webb	7946696	Odontites longiflora (Vahl) Webb	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Orobanchaceae	6651	Odontites	3172217	Odontites longiflora	7946696	NE
2705308	Dactylis glomerata L.	2705308	Dactylis glomerata L.	45	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Dactylis	2705307	Dactylis glomerata	2705308	NE
2881553	Quercus ilex subsp. ballota (Desf.) Bonafé	2881550	Quercus rotundifolia Lam.	356	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus rotundifolia	2881550	
7999850	Juniperus phoenicea Pall.	2684648	Juniperus foetidissima Willd.	20	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Juniperus	2684359	Juniperus foetidissima	2684648	NE
7999870	Paronychia capitata (L.) Lam.	7999870	Paronychia capitata (L.) Lam.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Paronychia	8020237	Paronychia capitata	7999870	NE
2769766	Ruscus aculeatus L.	2769766	Ruscus aculeatus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Ruscus	2769754	Ruscus aculeatus	2769766	NE
2710971	Scirpus holoschoenus L.	2718201	Scirpoides holoschoenus (L.) Soják	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Scirpoides	2718197	Scirpoides holoschoenus	2718201	LC
2974863	Vicia onobrychioides L.	2974863	Vicia onobrychioides L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia onobrychioides	2974863	NE
5347768	Genista umbellata Salzm. ex DC.	5347829	Genista aspalathoides Lam.	59	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Genista	2940025	Genista aspalathoides	5347829	NT
6294629	Centaurea boissieri var. boissieri	6294629	Centaurea boissieri var. boissieri	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Centaurea	3127469	Centaurea boissieri	3128001	
7424425	Sedum forsterianum Rchb.	5361991	Sedum sexangulare L.	9	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Crassulaceae	2406	Sedum	5361975	Sedum sexangulare	5361991	NE
4246571	Helichrysum italicum var. serotinum (Boiss.) O.Bolòs & Vigo	5831462	Helichrysum serotinum subsp. serotinum	131	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Helichrysum	3131108	Helichrysum serotinum	6064877	
5331181	Viola odorata L.	5331181	Viola odorata L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola odorata	5331181	NE
6371028	Rhamnus saxatilis Jacq.	6371028	Rhamnus saxatilis Jacq.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rhamnaceae	2407	Rhamnus	3039471	Rhamnus saxatilis	6371028	NE
6437976	Cistus ladanifer L.	6437976	Cistus ladanifer L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Cistaceae	6635	Cistus	2874026	Cistus ladanifer	6437976	NE
2703124	Melica ciliata L.	2703124	Melica ciliata L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Melica	2703093	Melica ciliata	2703124	NE
3067353	Euphorbia characias L.	3067353	Euphorbia characias L.	29	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237	Euphorbia characias	3067353	NE
3040227	Populus nigra L.	3040227	Populus nigra L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183	Populus nigra	3040227	DD
7331381	Helianthemum cinereum (Cav.) Pers.	7331381	Helianthemum cinereum (Cav.) Pers.	37	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Cistaceae	6635	Helianthemum	2874068	Helianthemum cinereum	7331381	NE
7308613	Teucrium compactum Clemente ex Lag.	7308613	Teucrium compactum Clemente ex Lag.	59	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Teucrium	2926895	Teucrium compactum	7308613	NE
2959128	Dorycnium pentaphyllum Scop.	5632022	Lotus dorycnium L.	29	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lotus	10220564	Lotus dorycnium	5632022	NE
7327863	Erica terminalis Klotzsch	5682009	Erica curvifolia Salisb.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Erica	2882780	Erica curvifolia	5682009	NE
3891315	Lavandula lanata Boiss.	3891315	Lavandula lanata Boiss.	90	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Lavandula	2927302	Lavandula lanata	3891315	LC
2684030	Cupressus sempervirens L.	2684030	Cupressus sempervirens L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Cupressus	10225588	Cupressus sempervirens	2684030	LC
3140457	Lactuca tenerrima Pourr.	3140457	Lactuca tenerrima Pourr.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lactuca	3140231	Lactuca tenerrima	3140457	NE
8406533	Pinus uncinata Steud.	8406533	Pinus uncinata Steud.	6	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pinus	2684241	Pinus uncinata	8406533	NE
5376895	Lepidium petrophilum Coss.	5376874	Lepidium hirtum (L.) Sm.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium hirtum	5376874	NE
2685464	Abies pinsapo Boiss.	2685464	Abies pinsapo Boiss.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies pinsapo	2685464	EN
4165703	Arctostaphylos uva-ursi subsp. crassifolia (Braun-Blanq.) Rivas Mart. ex De la Torre, F.Alcaraz & M.B.Crespo	4165703	Arctostaphylos uva-ursi subsp. crassifolia (Braun-Blanq.) Rivas Mart. ex De la Torre, F.Alcaraz & M.B.Crespo	11	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Arctostaphylos	2882486	Arctostaphylos uva-ursi	2882580	
